RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021
394905,319,"New Bern, NC",Msa,NC,103480,103792,104033,104472,104799,105074,105418,105700,106006,106258,106789,107449,108191,108568,108838,108996,109282,109560,109853,110201,110492,110803,110966,111122,111199,111377,111488,111578,111833,112209,112765,113054,113355,113558,113892,114210,114515,114746,114936,115123,115310,115545,115725,116021,116313,116713,117035,117384,117727,118123,118513,119038,119616,120337,120966,121673,122486,123525,124744,125903,127001,127792,128431,129389,130852,132595,134123,135558,136832,138297,139385,140466,141331,142520,143985,144706,145996,147130,148898,150667,152745,154847,156409,157706,159014,160567,162197,163903,165008,165774,166259,166523,166609,166696,166712,167011,166985,167130,166839,165910,165409,164800,164717,163974,163213,162603,162053,161523,161162,160601,160231,159358,158774,158165,156636,154827,152864,151985,151246,150517,149940,149478,149153,149038,148724,148533,148295,148130,147950,147608,147166,146478,145662,145023,144444,143926,143360,142900,142667,142497,142467,142152,141827,141286,141027,140843,140725,140717,140576,140495,140388,140427,140412,140354,140366,140492,140603,140655,140727,140889,140923,140881,140871,140999,141109,141191,141369,141693,140847,139864,137143,137105,136364,136965,136516,136195,136478,135802,135902,135845,134431,134175,133862,135251,135604,135609,135956,136391,137028,137313,137117,136839,136801,136844,137261,137617,137998,138175,138422,138745,139114,139331,139672,140025,140733,141185,141805,141959,142288,142453,142661,143220,143635,144327,144443,144544,144861,145207,146027,146495,147079,147355,147687,148151,148711,149453,150053,150667,151411,152495,153568,154302,155050,156000,156850,157420,157593,157925,158408,158883,159511,160042,160799,161269,161970,162646,163408,164189,164929,166215,167006,168026,169082,170675,172474,173958,175706,177599,179865,182438,185671
394442,320,"Carbondale, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119673,120746,120696,117691,113795,110074,109406,108758,108674,109106,109521,109107,108224,107185,106366,105721,105469,105295,104998,104557,104318,103470,102860,101918,101668,101197,100991,101153,101366,101305,100758,100118,99545,99121,98496,98018,97312,96942,96807,97081,97342,97505,97529,97603,97650,97631,97619,97570,97451,97171,97185,97496,98036,98226,98228,98551,99875,98048,94453,89935,88741,88754,88727,88505,88304,88053,87453,87067,86637,86745,86715,87127,87490,88010,88400,88822,88959,89083,89244,89472,89655,89961,90901,91670,92390,92343,92039,91574,91286,91438,91730,91906,92049,92146,92757,93391,93527,93262,92757,92719,92898,93152,93235,93040,92974,93064,93393,93993,94620,95361,95835,96158,96347,96550,96878,97051,97038,97174,97581,98147,98115,98058,98031,98170,98014,97845,97834,97950,98036,98284,98772,99408,99999,100324,100577,100902,101335,101541,101344,101220,101180,101455,101597,101747,101574,101362,101190,101301,101601,102198,103174,104024,104570,104973,105451,105931,106151,106538,107005,107625,
394802,321,"London, KY",Msa,KY,59579,59591,59794,60082,60418,60649,60803,60940,60992,61027,61129,61336,61637,61819,61982,62214,62557,62800,62977,63147,63414,63559,63589,63608,63696,63918,64076,64289,64463,64699,64861,64983,65043,65154,65245,65367,65497,65681,65932,66167,66403,66523,66617,66786,67034,67328,67532,67753,67983,68243,68459,68651,68879,69119,69374,69654,70002,70395,70599,70764,70902,71243,71637,71996,72366,72675,73044,73208,73341,73351,73528,73737,74010,74190,74307,74358,74430,74647,75048,75409,75675,75867,76109,76402,76643,76770,76797,76847,76941,76952,76863,76940,77089,77284,77474,77702,77819,77762,77566,77182,77897,78449,79361,78961,78851,78861,78985,79023,79223,79775,80470,80534,80142,79516,79491,79301,79253,78751,78961,79246,79764,80041,80759,81679,82787,83242,83310,83472,83990,84821,85332,85675,85600,85180,84574,84258,81743,79326,76938,77017,77201,77224,77157,77088,77070,77238,77430,77707,77918,78270,78641,79136,79367,79473,79475,79498,79620,80006,80334,80487,80442,80539,80738,80981,81155,81380,81561,81499,81393,81242,81399,81740,82159,82701,83229,83734,84108,83935,83741,83628,83958,84176,84400,84648,85026,85504,85829,86141,86248,86520,86256,86062,85786,86141,86487,86958,87482,88103,88576,88953,89261,89626,89962,90303,90742,91224,91852,92441,93085,93607,94016,94336,94673,95046,95451,95846,96286,96760,97233,97781,98302,98808,99062,99268,99462,99906,100328,99563,98801,98190,98752,99373,99932,100607,101250,101939,102583,103195,103551,103670,103654,103740,103872,103774,102920,102070,101455,101902,102505,103301,104331,105473,106456,107151,107741,108451,108759,108928,109167,109587,
394800,322,"Logan, ID",Msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172475,173268,173967,175452,176895,178444,179970,181563,181079,180592,180079,181706,183530,185289,187177,187779,189165,189953,191590,188202,185397,183007,184988,186215,186801,187110,188396,190320,192315,193542,194316,195415,197075,198341,199486,199596,199938,199359,198774,198060,197883,197631,197331,196645,196355,196071,195605,194852,194033,193189,192188,190879,189334,187998,186923,186649,186253,186211,185754,185672,185501,186282,187267,188426,188214,187999,187354,187288,185336,183497,180915,179728,178293,176460,174207,172298,171348,171362,170817,170050,168298,167314,166807,163884,161296,158176,158430,157889,158309,158247,158640,159180,160753,162177,163824,164844,165831,166541,167616,168963,170249,171047,172254,173842,176043,177644,177963,178183,178349,179794,181739,183334,183148,182292,181297,181534,180766,181027,180990,186862,192523,198425,199425,200311,201239,202290,203401,204075,204908,205907,207210,209456,210519,212224,212463,214592,216408,218848,220577,222894,223694,224496,224775,226510,228323,230466,232192,233912,235507,237389,240382,242768,242695,241688,241991,245443,249590,253481,256521,256796,257304,257781,260422,261784,264497,266833,269675,270669,271937,273213,275219,278184,281164,283339,284467,285316,287027,288403,289661,290902,291859,292698,294120,295842,298104,300294,303254,306471,311120,315032,320848,324334,331594,337193,342780,349399,359047,370942,380738,389913
394668,323,"Harrisonburg, VA",Msa,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191886,191151,190894,190147,189899,189663,189577,189309,189424,189548,189132,188080,186843,186347,186019,185747,185305,184749,184225,183597,183327,183116,183190,183145,183031,183296,183418,183703,183865,184170,184716,184792,184942,184858,185027,184916,184683,184114,183898,183841,183911,183977,184146,184495,184943,185432,185951,186280,186489,186515,186678,186973,187539,187846,188136,188572,189255,189963,190459,190892,191083,191154,191298,191763,192403,192944,193423,193816,194215,194498,194914,195193,195457,195539,195817,196124,196439,196777,197262,197800,198349,198776,199364,199811,200156,200418,200840,201349,201923,202438,202942,203479,203960,204455,205043,205731,206586,207335,208087,208875,209528,210223,210836,211597,212370,213101,213733,214190,214748,215432,216064,216801,217612,218730,219907,221119,222170,223281,224378,225751,227056,228314,227950,227467,226835,227382,227721,228312,229462,230726,231875,232407,233174,233857,235561,237181,238951,240439,241864,243294,244986,246662,248389,250083,
394374,324,"Beckley, WV",Msa,WV,58403,58465,58467,58505,58593,58650,58710,58799,58973,59202,59557,60026,60537,60694,60832,60973,61308,61563,61751,61890,62041,62200,62295,62356,62362,62493,62664,62926,63185,63448,63734,64015,64327,64549,64575,64526,64472,64633,64878,65200,65520,65837,66154,66338,66473,66533,66752,66984,67314,67703,68173,68679,69154,69637,70075,70498,70810,71198,71560,72017,72602,73318,74149,74928,75727,76483,77281,77699,78128,78378,78890,79339,79811,79889,79815,79665,79966,80264,80535,80755,81081,81463,81528,81538,81444,81599,81670,81785,81837,81923,82011,82179,82325,82407,82384,82424,82456,82419,82322,82431,82687,83047,83236,83619,82132,80728,79327,79724,80199,80349,80515,80529,80562,80481,80399,80386,79534,78639,76635,75534,74516,74628,75481,76275,77129,77387,77664,77890,77256,76509,75604,75258,75090,74888,74690,74506,74532,74807,75139,75364,75350,75371,75510,75819,75934,76088,76324,76573,76746,76848,76940,76983,77111,77296,77441,77505,77494,77661,77838,78063,78176,78354,78710,79094,79527,79796,80073,80219,79530,78902,78291,78513,78605,78729,78886,79061,79348,79564,79804,79984,80067,80321,80300,80387,80221,80377,80232,80078,79913,79949,80030,80079,80438,79912,79094,77977,77679,77499,77451,77481,77730,77712,77510,77079,77015,77248,77663,77889,77963,77925,78072,78358,78840,79122,79402,79525,79700,79854,79904,79972,79841,79602,79379,79182,79228,79284,79520,79735,79883,80010,80268,80574,80874,81070,81252,81468,81648,81712,81563,81414,81385,81391,81464,81623,81901,82108,82224,82290,82279,82713,83417,84242,84684,84980,84959,84983,85205,85598,85968,86177,86808
394824,325,"Mansfield, OH",Msa,OH,86943,87259,87449,87838,88109,88435,88736,88960,89142,89353,89540,89730,89907,90092,90202,90263,90416,90677,90978,91412,91781,92055,92138,92237,92395,92548,92615,92947,93325,93840,94129,94482,94857,95253,95586,95868,96039,96374,96615,96821,96799,96839,97020,97263,97539,97836,98159,98390,98753,99234,99627,100062,100242,100561,100576,100636,100736,101045,101261,101451,101547,101694,101873,102029,102164,102227,102493,102847,103374,103785,104475,104872,105228,105452,105775,105996,106190,106410,106627,106912,107251,107750,108162,108578,108916,109197,109374,109449,109561,109785,110026,110158,110013,109630,107373,104551,101290,99602,95863,93772,91791,92095,92283,92261,93356,93327,93980,93692,93065,92034,91284,90818,90191,89746,89142,88802,88027,87355,87316,87046,87125,86601,85225,82590,80815,79655,79670,78585,77984,77382,76856,75787,75283,73993,73946,73225,75309,76743,78550,78621,78899,78918,79003,78870,78369,77433,76630,76738,76149,75656,74798,74941,75121,75234,75458,76242,77122,78500,79518,80488,80357,80652,80534,80583,79901,80354,80431,80035,78209,77289,76719,78080,78854,79639,79730,80245,80864,80276,79739,80054,81053,82128,82542,83044,84728,85484,86651,86461,87396,88437,89969,91069,92238,93213,94122,93646,92787,92316,91279,90217,88919,88732,88010,87453,87347,88182,89142,89279,89303,89593,90759,92937,95016,97215,97135,97585,97695,98444,98685,99226,100506,101781,102580,102994,103215,103398,103793,104016,104456,105117,105800,106476,107141,108229,109420,109300,109286,109668,110958,112115,112946,114668,116215,116999,115505,113759,112283,112677,113162,114387,116061,117448,120733,123572,127859,129872,132221,134090,136121,137740,138987
395217,326,"Weirton, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71613,71601,71529,71264,71013,70676,70425,70520,70760,71146,71176,71062,70962,70846,70702,70361,69943,69663,69427,69182,69058,69130,69267,69182,68937,68767,68578,68477,68307,68084,67744,67408,67254,67136,66976,66817,66710,66725,66782,66675,66561,66376,66387,66276,66253,66354,66639,66842,66954,67054,67180,67227,67216,67235,67309,67258,67266,67435,67652,67742,67764,67851,68039,67652,67771,68056,68672,68464,68178,68079,68338,68752,69124,69729,70072,70611,70851,71362,71678,72046,72250,72613,73006,73307,73731,74532,75397,75981,75972,75811,75583,75539,75710,76057,76377,76481,76654,76724,76917,76929,77093,77112,77154,77135,77195,77295,77437,77726,78022,78298,78580,78904,79217,79536,79800,80136,80451,80724,80940,81148,81344,81586,81762,82045,82323,82641,83018,83428,83884,84246,84706,85157,85634,85965,86294,86697,87174,87534,87756,87950,87641,87371,87044,87346,87569,87855,88011,88328,88731,89722,90750,91758,92471,92995,93489,93958,94520,94976,95442,97120
394635,327,"Goldsboro, NC",Msa,NC,101301,101570,101709,102054,102345,102727,103176,103735,104171,104571,104973,105595,106392,106879,107302,107466,107821,107962,108245,108465,108849,109155,109369,109606,109791,110071,110184,110286,110573,110900,111292,111476,111717,111901,112172,112484,112826,113145,113394,113603,113735,113870,113968,114192,114466,114859,115234,115640,116053,116411,116720,116978,117246,117629,118061,118650,119248,119932,120571,121240,121957,122536,123060,123454,124156,124890,123807,122630,121383,121767,121776,121675,121988,122404,122854,123061,123397,123633,123977,124094,124284,124265,124478,124625,124698,124479,124255,123544,122611,121586,121279,121503,121631,121786,121834,121631,121557,121553,122321,122926,123337,123634,123690,123780,123651,123523,123358,123220,123056,122891,122554,122080,121467,120877,120290,119708,119085,118458,117885,117371,116879,116508,116160,116100,116010,116018,115887,115694,115535,115315,115040,114588,113805,113116,112456,112041,111719,111468,111449,111429,111546,111322,111098,110642,110432,110275,110216,110243,110213,110247,110265,110271,110278,110314,110497,110778,110993,111085,111066,111127,111210,111351,111467,111611,111700,111862,112039,112392,112692,113024,113239,113569,113938,114348,114678,115009,115352,115787,116185,116662,117018,117483,117822,118235,118624,119038,119467,119814,120254,120697,121111,121603,122120,122772,123272,123696,124145,124558,125008,125435,125918,126489,126971,127602,126488,125410,123961,124575,124855,125194,124978,124995,125312,125649,126025,126084,126339,126537,126980,126995,127340,127876,128771,129218,129204,129220,129264,129319,129399,129670,130389,131008,131191,130945,130696,130755,131026,131360,131660,132112,132732,133885,134832,135873,136714,137046,137364,137739,138945,140279,141771,143773,145776,147445,149135,150764,153222,155766,158363,160858,162898
394353,328,"Augusta, ME",Msa,ME,89773,90414,90826,91663,92260,92807,93324,93870,94455,95007,95571,96207,97043,97910,98718,99369,100043,100634,101199,101506,101907,102306,102906,103534,104266,105147,106021,106969,107669,108343,108738,109192,109714,110363,111022,111639,112478,113225,113868,114353,115147,115959,116708,117656,118941,120571,121668,122659,123537,124876,126185,127572,129287,131304,133501,134708,135707,136407,137854,139355,141389,143156,144853,146020,147209,148483,149824,150949,152005,152826,153626,154380,155225,155729,155886,155710,155901,156007,156109,156560,157191,158089,158449,158901,159292,159507,159661,159541,159377,158817,158275,158563,159217,160109,160364,160535,160538,160522,160487,160065,159314,158237,157280,156523,155781,155147,154559,154266,154594,155049,155312,154889,153896,152767,151578,150720,149871,149087,148476,148048,147651,147397,147357,147504,147542,147266,146910,146621,146260,145865,145458,145144,144849,144463,144194,144061,143996,144019,143976,143860,143716,143529,143362,143166,142921,142731,142679,142795,142925,142944,142945,142970,143095,143276,143459,143577,143609,143786,143953,144241,144319,144413,144297,144158,143964,143908,143909,143909,143894,143981,144273,144792,145370,145875,146312,146622,146879,146970,147071,147115,147236,147419,147751,148210,148744,149328,149769,150035,150340,150612,151022,151288,151410,151626,151956,151749,151440,151688,152662,153146,152941,152740,152855,152756,152479,152215,152288,152932,154327,155815,157052,157555,157868,157902,158069,158529,159185,159721,160544,161966,164080,165514,166593,167045,167795,168241,169210,169809,170815,171321,171362,171623,171520,171941,172127,172817,174146,174937,176011,176995,178223,179442,181002,182536,184680,186483,188626,191180,194549,198623,201954,205025,206804,210770,213705,220077,226953,236199,243956,250116,254244
394661,329,"Hammond, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177332,176856,176502,175918,175982,176700,178080,178717,178866,178806,180229,181904,182835,182779,181654,175018,168602,163055,163209,163288,163219,159968,155435,151048,149549,148702,147350,146235,144702,146812,149310,152891,153049,153513,153968,152529,150323,147737,146970,146170,144932,143721,142880,142757,142767,142962,143221,143855,144101,143953,143513,143230,143167,143100,143219,143411,143635,143821,144106,144734,145080,144908,144460,144185,143840,143675,143452,143799,143913,144214,144343,144727,144971,145170,145163,145225,145330,145265,145055,144920,145040,145423,145825,146531,147110,147638,147798,148123,148864,149726,150388,150625,150580,150562,151447,152718,153921,154122,154128,154203,153929,152723,151626,150932,151712,152371,153268,153587,153777,153784,154170,154645,155226,155710,155989,156264,156520,157288,158009,158672,158890,158861,158639,158840,158292,156549,155228,154973,156156,156777,156972,156987,157080,157316,157331,156978,157296,157258,157310,157179,157448,157632,157266,157219,157606,155143,152799,154260,159076,163579,163512,163564,163299,162722,162456,162395,163491,164046,164771,164557,164538,164215,164680,165653,167257,168985,170121,172138,174647,177055
394728,330,"Jonesboro, AR",Msa,AR,81617,81825,81961,82266,82484,82700,82839,83032,83328,83670,84235,84852,85651,86046,86301,86386,86646,86896,87259,87536,87851,87784,87653,87347,87196,87210,87301,87511,87796,87974,88292,88472,88744,88756,88769,88879,89072,89369,89490,89611,89918,90073,90299,90136,90385,90617,90932,91128,91316,91614,91951,92347,92487,92759,92903,93171,93244,93282,93454,93731,94253,94848,95524,96111,96418,96611,96836,97195,97702,98314,99116,99728,100176,100502,101013,101545,102006,102388,102773,103189,103472,103657,103724,103849,104018,104364,104526,104673,104596,104781,104733,104769,104705,104864,105042,105283,105557,105800,106343,106800,107146,107095,107042,106921,106784,106581,106541,106419,106415,106362,106270,106008,105831,105738,105323,104938,104503,104145,104151,104214,104597,104654,104838,105025,105185,105215,105423,105474,105506,105414,105358,104103,104059,104035,105120,105018,104956,105205,105457,105882,106087,106221,106146,106076,106137,106182,106182,106159,106205,106254,106541,106789,107255,107621,107935,108281,108314,108500,108803,109021,109205,109182,109329,109424,109321,109102,108937,108918,109094,109367,109677,109901,110294,110870,111379,111814,112088,112492,112689,112732,112700,112717,112671,112737,112899,113076,113390,113592,113826,113797,113647,113645,113704,113973,114271,114266,114336,114498,115029,115398,116049,116899,117683,118098,118208,118453,118824,119308,119869,120269,120606,120767,121112,121583,122060,122441,122978,123674,124263,124750,125047,125305,125632,126060,126459,126650,126715,127116,127404,127823,128040,128549,129065,129753,130281,130921,131407,132045,132738,133574,134333,135016,135324,135846,136236,137077,137585,138100,138462,139217,140071,140985,141682,142452,143396,144484,145646,147240,149283,152398,155481
395094,331,"Sherman, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119515,120199,120135,120233,119624,119751,119789,119878,118717,116962,115233,114110,113458,113097,112164,111174,110013,111359,112830,114208,114246,114111,114129,113625,112408,112289,111484,112208,111914,112508,112308,111901,111667,111429,111262,110642,110476,110337,110457,110282,110183,109968,109894,109723,109935,109986,110157,109963,110157,110337,110658,110715,110793,111001,108004,105135,101321,101171,101318,101481,102236,102401,104192,105284,106195,105996,105855,105967,106765,107375,107973,108019,108241,108464,109323,109821,110571,110318,110450,110571,111624,112488,113748,116363,117877,119173,118976,120162,121191,122443,122445,122507,122714,123994,124837,125332,125931,127260,128785,130249,131680,132877,133279,133706,134730,136726,138324,139463,140884,142353,143972,145253,146736,146454,146740,147303,149824,152093,154063,155560,157474,159644,161877,163047,164387,163852,164337,164189,165965,167006,168250,169570,170978,172152,172959,173153,173024,173253,175254,175498,175159,173234,173835,175207,176838,177637,177905,177978,178278,179695,182013,185023,187651,189291,191030,192660,194952,198016,201233,205049,208969,214470,220183
394333,332,"Anniston, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92037,91769,91653,91270,90354,89369,88637,88574,88612,88478,88214,87930,87732,87594,87521,87422,87451,87434,87427,87476,87498,87388,87130,86861,86775,86716,86678,86597,86585,86520,86434,86368,86394,86366,86307,86337,86607,86952,87302,87603,88034,88357,88669,88881,89195,89370,89347,89345,89516,89820,90067,90245,90510,90732,90921,90959,91042,91040,90982,90838,90838,90924,91172,91380,91639,91854,92033,92232,92373,92614,92735,92844,92793,92846,92967,93168,93326,93442,93629,93797,93943,94037,94166,94213,94268,94369,94682,95121,95686,96221,96667,97035,97410,97843,98185,98501,98802,99212,99703,100138,100772,101214,101674,101906,102851,103737,104557,104641,105038,104893,105317,105549,106254,106454,106977,107137,107343,107298,107844,108266,110604,111875,113168,114585,117050,119662,120593,121636,124627,127550,130397
